Date,.dMIWO000I0PUS,.dMIEF000I0PUS,.dMIWD000I0PUS,.dMINA000I0PUS,.dMIEU000I0PUS,.dMIUG000I0PUS,.dMIEE000I0PUS,.dMIMU000I0PUS,.dMIER000I0PUS,.dMIWOU00I0PUS,.dMIAX000I0PUS,.dMISX000I0PUS,.dMICA000I0PUS,.dMIUS000I0PUS,.dMIAT000I0PUS,.dMIBE000I0PUS,.dMIDK000I0PUS,.dMIFI000I0PUS,.dMIFR000I0PUS,.dMIDE000I0PUS,.dMIIE000I0PUS,.dMIIL000I0PUS,.dMIIT000I0PUS,.dMINL000I0PUS,.dMINO000I0PUS,.dMIPT000I0PUS,.dMIES000I0PUS,.dMISE000I0PUS,.dMICH000I0PUS,.dMIGB000I0PUS,.dMIAU000I0PUS,.dMIHK000I0PUS,.dMIJP000I0PUS,.dMINZ000I0PUS,.dMISG000I0PUS,.dMIBR000I0PUS,.dMICL000I0PUS,.dMICO000I0PUS,.dMIMX000I0PUS,.dMICZ000I0PUS,.dMIEG000I0PUS,.dMIGR000I0PUS,.dMIHU000I0PUS,.dMIIN000I0PUS,.dMIKW000I0PUS,.dMIPL000I0PUS,.dMIQA000I0PUS,.dMISAPz0I0PUS,.dMIZA000I0PUS,.dMITR000I0PUS,.dMIAE000I0PUS,.dMICN000I0PUS,.dMIID000I0PUS,.dMIKR000I0PUS,.dMIMY000I0PUS,.dMIPH000I0PUS,.dMITW000I0PUS,.dMITH000I0PUS,.dMIEF00000PUS
2023-11-23,1868.149,1018.028,1737.894,2802.422,934.527,1030.632,541.022,238.258,895.777,969.604,1258.712,1145.246,1114.167,,490.816,627.9,3548.168,609.306,1043.279,963.905,611.23,1076.506,534.651,1529.479,662.409,358.212,581.594,1217.641,1597.589,712.072,865.127,1031.793,1100.683,1073.357,730.718,635.307,569.135,561.923,984.622,679.549,584.441,68.899,647.254,1959.632,518.722306,437.253,943.849888,1247.244098,802.796,602.177,704.74962,1035.233,1244.989,1214.428,744.426,1235.224,2148.869,1568.92,988.075209
2023-11-24,1872.791,1010.957,1740.413,2806.439,940.156,1036.6,541.994,239.094,901.131,974.814,1247.826,1138.1,1121.636,2987.994,492.905,630.288,3581.404,610.699,1048.432,968.838,610.995,1081.426,539.699,1540.278,671.832,359.153,585.007,1224.341,1605.141,716.899,870.034,1016.526,1106.653,1081.488,727.049,628.481,569.275,568.607,984.611,678.625,584.441,69.01,642.787,1958.263,518.890585,439.402,943.849888,1247.277353,805.233,606.027,706.876506,1019.693,1245.784,1197.046,743.388,1240.969,2142.571,1548.496,980.328376
2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.741,,,,519.086082,,938.001924,,,,706.876506,,,,,,,,
2023-11-27,1868.417,1008.257,1736.284,2800.791,936.393,1032.363,541.646,240.12,897.662,971.435,1244.298,1134.349,1114.891,2982.534,491.276,626.439,3561.515,607.617,1043.754,964.898,604.122,1082.764,537.685,1533.528,669.802,362.026,584.479,1221.294,1598.079,714.229,865.079,1008.458,1106.461,1078.436,727.361,627.717,566.488,575.164,969.812,677.889,599.4,69.107,638.939,,515.64975,438.039,929.458571,1246.10109,807.555,616.703,700.621986,1016.455,1250.307,1196.984,740.718,,2124.273,1561.532,977.539959
2023-11-28,1870.957,1016.469,1739.927,2803.011,937.681,1032.773,544.933,243.242,899.091,974.35,1252.929,1142.883,1119.904,2984.389,496.825,618.074,3493.429,612.015,1046.002,969.88,612.577,1094.767,540.699,1528.448,666.13,368.215,591.446,1224.0,1593.261,717.482,873.899,1001.569,1111.832,1095.975,728.356,638.539,569.804,580.068,972.077,685.184,576.311,69.617,665.374,1969.094,516.059063,448.543,930.047523,1249.67081,814.056,615.193,706.959153,1015.483,1257.331,1220.375,741.929,1249.849,2159.382,1578.426,985.470758
2023-11-29,1872.745,1014.678,1741.072,2804.441,941.808,1039.357,544.171,241.912,902.881,976.582,1249.979,1140.533,1124.225,2985.449,498.754,618.225,3519.322,615.332,1047.425,980.245,612.566,1103.659,545.215,1537.511,661.741,369.408,594.561,1237.147,1607.738,716.058,873.202,984.988,1110.024,1101.208,730.035,633.751,573.333,574.93,976.571,691.941,566.898,69.806,666.651,1985.807,513.114674,444.124,929.942779,1249.555227,814.686,609.402,708.150263,997.775,1259.998,1223.901,743.638,1241.123,2178.373,1567.864,983.035678
2023-11-30,1878.233,1018.581,1746.348,2815.798,941.028,1038.534,542.937,240.268,902.032,977.382,1254.48,1145.634,1132.814,2997.041,497.871,617.835,3530.297,613.919,1046.858,976.284,615.728,1080.816,542.628,1530.696,659.287,368.843,590.378,1219.857,1624.8,715.376,880.726,975.695,1111.793,1114.347,725.195,633.849,575.909,573.485,989.72,686.75,562.913,69.826,664.347,1995.979,517.886671,438.776,932.837194,1258.638488,800.915,605.986,710.897777,1005.094,1256.888,1230.875,744.76,1232.59,2187.041,1544.577,987.099289
2023-12-01,1891.479,1014.359,1756.512,2840.398,943.664,1039.741,545.532,242.584,904.677,981.067,1246.194,1139.171,1147.803,3022.595,497.959,622.337,3516.237,615.426,1044.624,980.017,619.062,1086.163,541.791,1537.145,664.49,368.137,590.881,1234.31,1622.438,721.211,879.781,973.177,1115.91,1118.246,729.055,641.602,589.233,584.87,992.782,678.395,562.913,69.27,663.921,2011.183,517.718988,451.186,932.837194,1258.705592,810.635,609.059,709.788243,992.475,1265.508,1203.674,742.386,1238.213,2170.659,1551.933,982.139668
2023-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.899,,,,515.054537,,932.288687,,,,709.788243,,,,,,,,
2023-12-04,1884.489,1012.964,1750.465,2828.918,940.753,1036.777,544.889,242.756,901.952,978.168,1245.69,1139.5,1142.804,3010.424,496.69,623.38,3498.636,606.314,1039.841,978.088,613.475,1093.544,540.574,1529.701,648.189,369.829,591.924,1231.056,1625.231,718.438,883.3,966.835,1111.082,1111.816,729.075,631.561,576.233,588.585,988.037,675.809,571.617,68.626,668.053,2042.145,514.302483,450.04,926.46919,1260.306324,807.093,614.446,709.739925,977.985,1271.322,1209.994,741.613,1248.816,2170.993,1560.985,980.236816
2023-12-05,1880.718,1005.01,1745.844,2823.074,943.737,1041.629,542.532,243.287,904.795,976.177,1233.836,1127.293,1138.482,3004.446,496.096,627.707,3486.66,604.596,1046.588,985.247,615.691,1100.804,542.937,1541.684,646.409,370.721,594.98,1242.464,1627.666,717.2,868.341,943.972,1101.633,1106.482,726.029,628.667,575.137,580.851,985.594,684.245,570.305,68.234,666.281,2054.523,515.260571,454.291,926.827275,1255.905779,794.473,613.251,708.831113,960.461,1267.002,1189.99,740.514,1254.672,2152.424,1560.985,972.031287
2023-12-06,1879.994,1008.006,1745.81,2812.249,947.42,1046.192,542.304,241.172,908.108,983.131,1238.473,1134.533,1131.942,2993.195,494.268,629.834,3462.94,603.785,1051.359,990.896,623.063,1100.162,546.237,1551.485,643.572,373.665,595.386,1262.63,1633.332,718.878,885.398,955.213,1121.561,1121.936,728.319,629.773,583.057,578.229,998.098,688.64,558.876,68.015,663.077,2063.903,517.084622,454.697,919.336414,1258.344797,801.349,597.773,704.521555,967.513,1259.128,1189.685,737.832,1254.327,2155.225,1555.946,974.97502
2023-12-07,1890.182,1003.258,1753.344,2833.063,944.36,1042.372,541.441,241.199,905.233,983.121,1231.356,1129.319,1128.826,3016.767,491.16,628.887,3415.684,610.526,1049.572,987.792,616.136,1098.027,542.874,1552.499,644.912,371.17,588.835,1265.963,1622.759,717.549,886.207,948.579,1132.925,1123.862,727.278,630.557,588.793,587.842,995.013,691.011,559.356,67.803,659.942,2064.973,517.377099,449.729,919.21293,1262.741649,793.535,606.653,701.417182,960.176,1260.438,1174.807,734.662,1239.488,2142.946,1543.419,970.12456
2023-12-08,1896.111,1008.062,1759.156,2845.714,949.903,1049.503,539.633,241.028,910.432,983.296,1239.005,1135.563,1133.888,3030.235,495.201,633.317,3423.082,616.349,1061.828,992.88,617.902,1096.794,547.0,1561.591,647.941,371.615,592.641,1269.014,1632.982,719.481,888.417,953.639,1112.297,1119.175,735.727,634.598,588.354,591.232,999.439,683.81,559.356,67.777,666.012,2064.37,517.041521,452.995,919.21293,1262.741649,787.302,600.301,692.021915,957.231,1261.8,1207.739,736.432,1239.488,2169.479,1536.824,975.00515
2023-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.384,,,,518.211279,,911.254271,,,,692.021915,,,,,,,,
2023-12-11,1901.47,1006.049,1763.211,2856.684,950.521,1050.363,539.739,238.648,910.844,983.443,1236.218,1132.908,1134.15,3042.425,491.49,631.929,3407.126,613.316,1062.748,992.172,619.142,1089.087,546.118,1572.647,644.015,366.577,589.719,1274.384,1640.315,719.551,886.035,950.239,1113.485,1113.541,726.898,630.709,570.495,581.736,995.156,681.765,549.343,67.603,656.604,2071.72,521.346804,453.044,904.951134,1280.48952,783.549,585.422,690.436159,953.429,1238.136,1203.964,736.44,1229.207,2166.406,1536.824,973.230611
2023-12-12,1907.302,1009.02,1768.597,2866.669,951.491,1051.776,538.818,238.792,911.766,984.391,1241.5,1137.713,1125.576,3054.606,492.298,635.866,3374.272,611.388,1064.78,994.981,616.381,1088.216,546.5,1581.638,640.285,363.682,586.516,1274.697,1648.086,719.517,889.923,953.667,1117.277,1108.58,731.494,626.548,575.434,584.178,1002.626,674.864,545.636,68.5,668.137,2062.434,526.75723,450.473,902.293644,1281.263209,775.655,584.514,689.932191,964.734,1243.945,1212.902,735.993,1244.292,2171.786,1513.991,976.581497
2023-12-13,1930.232,1006.422,1787.081,2912.067,952.135,1053.247,538.648,237.325,912.268,988.363,1234.932,1134.205,1150.067,3102.158,492.081,632.647,3425.031,609.007,1064.66,994.209,614.084,1099.243,546.59,1590.111,642.396,366.99,585.789,1270.255,1653.223,718.298,896.545,948.432,1121.88,1119.152,732.045,642.074,587.022,595.898,1010.392,664.286,561.606,69.335,669.854,2070.785,529.277794,452.769,900.727134,1282.56708,776.277,567.212,689.691113,953.813,1230.901,1195.428,734.704,1227.438,2173.957,1490.362,973.472433
2023-12-14,1951.939,1026.007,1808.737,2930.328,979.465,1081.641,556.146,245.018,938.516,1012.07,1255.543,1156.516,1172.759,3119.7,509.294,649.912,3503.713,631.327,1093.368,1016.726,637.803,1121.951,557.85,1641.405,678.216,381.644,600.592,1337.601,1681.558,743.053,927.245,976.869,1133.587,1143.143,745.353,658.484,607.982,600.745,1053.735,683.953,557.294,70.629,708.255,2095.704,529.799284,465.13,919.369159,1298.233237,841.347,589.944,696.916124,958.071,1276.074,1235.228,745.331,1263.053,2213.527,1547.001,992.505094
2023-12-15,1949.124,1033.822,1807.884,2926.629,972.849,1076.751,556.532,245.031,932.296,1009.545,1269.032,1169.081,1163.923,3116.67,507.919,643.714,3482.05,625.956,1087.917,1009.304,637.197,1122.569,553.408,1644.18,673.308,375.444,591.58,1342.429,1678.86,732.596,938.342,1004.037,1138.539,1138.333,738.957,647.837,603.654,596.959,1060.192,665.815,557.294,69.775,693.098,2123.261,529.454755,462.082,919.369159,1298.112122,841.749,604.398,701.638274,974.274,1278.944,1242.459,748.765,1276.517,2220.435,1570.486,1000.887868
2023-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.899,,,,529.454755,,919.369159,,,,701.638274,,,,,,,,
2023-12-18,1951.46,1030.741,1809.235,2938.27,970.2,1072.833,553.238,243.109,929.667,1004.336,1264.388,1164.37,1167.062,3129.251,506.635,642.071,3518.891,627.507,1083.95,1002.854,636.097,1136.192,551.473,1621.569,685.143,371.527,589.203,1341.157,1670.343,732.82,932.753,998.78,1120.281,1138.45,737.388,653.173,594.037,603.475,1068.053,662.686,571.089,69.713,694.362,2123.849,529.368693,464.271,919.369159,1317.374857,811.814,587.058,697.712233,966.484,1266.79,1241.855,746.997,1272.852,2212.741,1565.499,997.912907
2023-12-19,1966.805,1031.13,1822.005,2960.251,980.379,1083.962,558.794,244.918,939.368,1013.94,1260.389,1165.247,1185.145,3151.506,513.166,648.993,3563.551,636.073,1093.353,1015.446,649.551,1149.592,557.833,1638.052,689.433,375.523,595.865,1356.508,1683.879,740.793,950.576,992.464,1123.094,1157.59,741.409,666.972,604.711,605.024,1079.928,664.556,563.857,70.869,705.535,2122.647,529.540845,471.625,937.61235,1322.165612,831.693,581.8,700.638869,962.351,1278.469,1234.764,749.108,1282.441,2199.548,1565.929,998.604223
2023-12-20,1947.119,1029.433,1805.397,2915.787,981.384,1083.695,559.408,244.052,940.251,1015.756,1259.666,1166.171,1172.953,3103.476,514.37,627.066,3605.693,636.79,1093.891,1015.203,655.926,1162.438,557.306,1636.146,685.999,374.087,594.476,1360.522,1681.098,744.653,957.605,997.065,1131.958,1153.412,736.594,657.795,597.923,597.065,1064.049,680.49,557.485,71.02,706.645,2077.921,534.963612,468.685,944.758692,1319.227448,836.458,576.421,702.056492,959.779,1280.185,1263.327,752.594,1286.754,2209.901,1578.606,997.456532
2023-12-21,1962.27,1030.69,1818.17,2947.766,980.758,1083.976,559.56,245.186,939.744,1016.289,1260.221,1166.156,1183.637,3137.782,515.483,621.975,3631.512,635.33,1093.537,1012.8,651.605,1161.854,556.852,1638.064,684.671,376.096,595.683,1355.507,1686.994,741.99,955.446,996.741,1132.002,1157.34,742.434,665.774,597.297,605.776,1076.203,677.195,545.845,70.783,704.247,2092.485,534.980227,470.809,953.602417,1310.542541,839.706,583.978,702.46315,963.656,1278.224,1252.352,750.021,1279.794,2197.989,1583.491,998.315766
2023-12-22,1967.68,1025.838,1821.731,2955.014,984.551,1087.586,555.523,242.722,943.135,1020.463,1254.766,1162.575,1194.274,3144.544,517.502,636.332,3634.166,642.694,1095.511,1014.796,657.12,1167.494,559.528,1630.256,690.973,379.347,597.562,1371.315,1692.396,746.169,957.905,996.948,1135.109,1163.421,750.606,668.95,592.994,609.932,1078.2,678.781,545.845,70.311,703.526,2110.612,534.980227,470.401,953.602417,1310.594948,819.905,568.051,706.775891,933.901,1286.819,1254.197,753.651,1288.561,2214.01,1595.136,992.279745
2023-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.451,,,,533.453829,,961.833099,,,,706.775891,,,,,,,,
2023-12-25,1967.768,1026.565,1821.94,,,,557.24,239.925,942.935,1020.609,1255.215,1162.916,,,,,,,,,,1173.785,,,,,,,,,,,1135.617,,,,,,,,548.191,,,,529.361804,,965.606125,1333.949257,,546.862,704.534065,934.325,,,,,2216.021,1598.973,993.2495
2023-12-26,1974.741,1032.049,1828.746,2969.464,985.011,1088.536,557.414,240.514,943.409,1021.142,1261.67,1167.914,1199.971,3159.938,518.16,637.141,3639.111,643.511,1096.904,1016.086,657.956,1159.818,560.24,1632.356,691.664,379.829,598.321,1369.286,1692.792,745.523,958.328,997.544,1134.563,1165.173,751.401,677.405,594.192,621.385,1085.885,681.822,542.441,70.4,705.668,2119.946,523.874959,472.035,964.707781,1341.915851,813.393,547.603,708.890107,934.521,1286.819,1265.793,751.212,1288.561,2244.807,1610.824,998.530743
2023-12-27,1983.277,1043.011,1837.878,2974.508,994.997,1099.473,565.73,242.156,952.917,1032.106,1274.859,1180.887,1207.948,3164.572,526.796,646.495,3662.597,651.869,1105.43,1026.757,665.8,1168.387,565.651,1650.566,706.422,383.199,603.121,1393.044,1707.401,753.304,972.079,1002.931,1150.177,1172.554,760.308,680.673,601.568,633.606,1086.295,683.507,548.349,71.087,707.928,2130.225,529.180553,480.28,972.381896,1343.966546,852.389,543.987,712.72383,949.584,1291.917,1276.357,754.262,1279.663,2276.771,1616.181,1009.835573
2023-12-28,1984.629,1055.7,1841.391,2974.422,994.033,1098.642,566.167,242.768,952.054,1034.094,1295.076,1198.048,1204.028,3164.96,523.038,645.854,3688.911,649.745,1100.405,1023.914,657.829,1161.952,564.095,1651.542,700.742,382.041,600.78,1389.408,1718.313,752.047,980.279,1021.925,1159.363,1185.705,772.09,678.668,604.88,641.304,1088.846,682.132,556.267,70.573,713.403,2145.483,532.206055,477.557,979.793374,1349.353531,843.026,553.968,717.293371,976.073,1302.996,1300.536,758.965,1291.721,2294.697,1634.125,1022.894612
2023-12-29,1977.79,1057.148,1836.006,2962.945,990.725,1094.182,567.996,241.912,948.882,1032.028,1297.42,1198.063,1205.53,3151.989,523.372,642.276,3669.631,643.747,1095.484,1021.474,655.347,1164.802,561.558,1638.506,701.367,379.751,598.586,1373.566,1718.672,751.353,972.116,1023.321,1160.687,1180.652,776.354,676.209,608.602,632.675,1083.013,684.676,555.817,70.694,707.965,2148.752,532.032839,470.682,979.793374,1349.317548,856.565,557.914,718.607428,979.865,1304.864,1300.536,759.767,1285.299,2296.004,1634.125,1023.740854
2023-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.085,,,,532.032839,,1003.157914,,,,718.607428,,,,,,,,
2024-01-01,1977.895,1058.224,1836.296,,,,570.699,,,1032.205,1298.028,1198.524,,,,,,,,,,1187.434,,,,,,,,,,,,,,,,,,,524.085,,,2153.547,,,,1365.516072,,,,,,,,,,,1024.668783
2024-01-02,1962.844,1049.825,1822.257,2942.385,980.079,1082.8,568.618,240.264,938.754,1022.013,1287.477,1189.847,1188.197,3131.225,515.33,638.594,3634.54,642.504,1083.321,1010.668,646.072,1170.733,559.635,1603.711,690.486,375.529,598.234,1352.489,1704.495,742.437,969.327,1004.935,1152.877,1167.599,767.848,661.61,601.938,646.714,1067.267,686.063,574.799,70.991,703.514,2145.212,540.90141,457.457,995.807584,1377.222178,831.83,564.323,721.755404,966.937,1304.132,1296.581,757.665,1296.581,2272.456,1651.404,1016.375579
2024-01-03,1941.478,1037.121,1802.18,2912.813,967.703,1066.838,558.258,236.712,926.863,1009.489,1272.602,1173.98,1181.827,3099.066,508.012,631.299,3623.562,632.864,1062.761,993.074,642.976,1156.409,550.261,1571.198,688.41,369.595,589.444,1312.967,1696.346,738.21,948.084,993.365,1139.47,1156.415,759.934,661.28,595.532,640.926,1044.505,680.303,570.407,70.176,701.24,2139.407,542.972243,454.037,966.687036,1353.092007,807.19,547.544,716.142987,964.941,1293.735,1259.336,758.298,1287.1,2219.766,1635.325,1003.131271
2024-01-04,1940.908,1038.002,1801.875,2904.69,978.974,1079.449,563.158,239.225,937.641,1015.344,1272.672,1173.372,1184.538,3089.682,517.515,640.705,3740.79,646.511,1073.441,1000.648,645.855,1159.991,559.816,1579.367,701.5,375.779,600.018,1328.237,1709.917,746.39,944.789,987.749,1136.194,1163.024,753.792,653.62,585.061,672.344,1037.985,691.721,571.494,71.153,708.409,2161.217,544.793635,454.999,969.562508,1379.484756,807.909,557.442,713.422016,964.125,1311.431,1244.657,764.145,1313.109,2218.707,1634.333,1004.262997
2024-01-05,1944.53,1036.501,1804.589,2909.993,978.155,1078.512,564.603,240.457,936.958,1017.738,1267.797,1170.201,1191.247,3094.761,520.42,641.096,3743.494,651.33,1070.589,1001.125,645.146,1159.877,561.726,1578.927,703.147,379.529,600.742,1314.387,1708.33,745.842,947.18,984.538,1147.164,1166.335,756.976,663.874,579.792,696.962,1062.595,696.079,573.35,71.272,720.724,2169.705,544.970832,455.2,969.562508,1379.447974,812.39,562.558,714.771112,953.189,1310.836,1239.445,766.692,1315.753,2211.781,1610.388,1002.076873
2024-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.35,,,,549.844714,,973.032913,,,,714.771112,,,,,,,,
2024-01-08,1965.277,1031.403,1820.792,2951.379,981.461,1082.636,568.654,243.417,940.279,1019.369,1257.558,1160.664,1194.297,3140.491,519.711,645.915,3724.761,650.831,1074.328,1007.272,650.303,1153.874,563.831,1591.535,687.857,376.316,602.724,1324.329,1717.275,747.286,938.921,968.473,1149.077,1164.224,757.655,666.145,572.465,700.47,1068.477,697.671,570.429,72.32,720.549,2152.805,554.786733,457.639,977.882398,1389.269263,810.718,576.341,723.280853,934.909,1302.166,1233.765,771.12,1308.968,2221.854,1585.432,996.756575
2024-01-09,1960.486,1028.003,1816.187,2944.498,974.811,1074.921,567.255,242.376,933.951,1016.122,1255.634,1160.222,1185.706,3133.886,517.635,641.486,3727.004,644.61,1065.708,1001.021,641.443,1146.996,558.829,1581.432,685.98,374.079,592.44,1311.593,1707.609,743.075,943.487,969.268,1155.018,1172.282,757.39,656.989,568.493,681.082,1038.792,692.864,574.984,72.576,721.527,2158.916,559.770591,456.494,971.120264,1384.166589,804.75,569.395,731.648194,930.623,1305.584,1227.932,773.047,1302.444,2218.777,1584.368,992.997646
2024-01-10,1968.833,1024.269,1822.388,2959.484,977.36,1078.815,566.72,244.378,936.491,1018.266,1249.872,1154.902,1188.502,3150.236,519.585,642.522,3784.437,645.952,1069.778,1005.122,629.623,1143.499,562.263,1584.769,685.412,382.092,594.888,1316.126,1708.083,742.581,939.328,960.789,1160.083,1161.469,754.001,655.699,563.652,666.382,1040.625,698.02,568.9,73.314,740.165,2167.843,558.165136,454.569,972.668135,1377.64481,800.64,579.065,733.465848,926.709,1303.118,1211.217,768.138,1283.782,2202.907,1584.125,988.97207
2024-01-11,1965.451,1030.093,1820.689,2955.439,967.916,1069.106,567.01,243.122,927.521,1015.132,1258.585,1161.505,1180.392,3146.732,515.11,632.556,3750.704,640.136,1062.261,994.496,620.391,1147.332,557.525,1583.941,680.62,380.601,589.804,1300.96,1686.897,733.798,939.28,968.933,1175.519,1161.729,756.423,656.483,566.757,661.084,1043.758,692.335,570.279,73.497,740.156,2177.361,564.414123,447.216,974.404445,1374.036396,804.291,580.316,737.552465,938.645,1310.326,1217.417,765.986,1303.276,2215.245,1575.209,994.748995
2024-01-12,1972.059,1031.339,1826.392,2957.504,978.039,1080.286,569.084,244.276,937.122,1025.242,1258.399,1162.425,1188.065,3148.085,516.17,637.22,3767.667,646.746,1075.44,1004.226,624.56,1150.249,563.235,1595.46,690.529,376.312,595.966,1320.613,1706.467,741.473,943.906,968.228,1191.757,1174.89,754.033,662.112,560.973,670.46,1053.856,688.042,570.279,73.966,748.065,2198.828,564.965398,447.952,974.404445,1373.926488,814.974,584.608,734.6433,935.861,1321.593,1208.356,767.419,1310.304,2208.688,1579.713,996.304075
2024-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.41,,,,564.543256,,977.184172,,,,734.6433,,,,,,,,
2024-01-15,1969.948,1030.25,1824.44,2957.443,971.211,1072.58,567.56,243.161,930.622,1021.699,1258.145,1161.004,1187.514,,517.369,634.98,3748.181,644.136,1067.047,997.234,630.394,1140.284,559.71,1589.254,677.756,373.547,593.843,1299.497,1693.939,736.668,938.657,973.412,1196.727,1155.813,754.194,660.537,559.735,673.037,1048.691,684.753,586.684,73.827,749.14,2214.491,569.70219,440.015,977.316627,1377.591248,802.604,588.697,733.257677,932.208,1320.142,1203.077,769.171,1319.946,2204.39,1575.152,995.161333
2024-01-16,1956.904,1015.031,1810.774,2943.951,962.474,1063.344,561.565,240.158,922.192,1009.75,1239.462,1142.64,1176.774,3134.38,509.621,624.213,3730.915,637.034,1057.603,986.808,628.127,1124.102,555.869,1579.241,670.742,365.655,585.034,1278.155,1688.159,729.11,919.256,951.335,1177.56,1145.088,745.751,644.856,548.964,663.755,1024.622,673.182,600.977,72.047,736.627,2199.888,567.787245,433.538,976.26069,1370.771052,783.073,588.156,726.614808,915.051,1314.232,1177.527,762.634,1311.233,2170.942,1550.217,979.718705
2024-01-17,1940.313,993.591,1792.999,2925.341,949.141,1048.862,556.035,237.212,909.444,995.37,1209.054,1116.997,1159.182,3115.821,500.242,613.191,3701.805,625.463,1043.323,974.949,623.544,1113.899,550.554,1565.221,659.076,356.943,576.435,1252.913,1660.285,718.45,907.407,916.73,1161.5,1136.213,732.806,639.024,545.877,655.392,1004.942,661.91,595.877,71.911,727.291,2168.487,566.023238,422.066,967.47155,1370.465321,761.271,587.007,725.923702,882.443,1300.845,1137.56,755.652,1298.226,2135.32,1518.916,958.389983
2024-01-18,1954.107,996.181,1804.9,2949.777,954.803,1056.521,556.224,238.889,914.888,999.054,1213.735,1120.006,1162.423,3142.644,502.961,609.851,3703.35,624.9,1054.993,982.922,656.728,1137.115,553.794,1596.101,662.832,354.65,577.026,1260.527,1663.596,719.574,905.047,920.785,1161.287,1129.362,734.228,631.326,543.796,657.089,1013.59,652.851,595.886,72.648,734.754,2163.135,564.866737,428.571,961.260713,1355.132606,774.348,586.294,721.189458,889.999,1299.995,1145.835,750.715,1286.413,2147.435,1510.979,961.343155
2024-01-19,1973.316,1005.495,1822.553,2985.904,954.779,1056.5,557.796,240.607,914.988,1003.215,1225.668,1131.885,1175.024,3181.335,505.048,612.138,3701.737,619.16,1053.831,985.143,666.419,1142.825,553.93,1608.872,665.689,357.548,577.311,1253.139,1658.265,719.543,918.467,923.657,1171.098,1124.687,738.565,635.406,547.192,657.686,1032.392,662.571,595.886,72.916,747.94,2187.18,564.866737,435.226,961.260713,1355.132606,775.612,583.964,728.321595,880.768,1297.285,1164.601,754.511,1283.494,2225.757,1521.573,970.911491
2024-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.761,,,,567.107993,,959.101028,,,,728.321595,,,,,,,,
2024-01-22,1983.873,999.787,1830.21,2997.47,962.722,1065.376,560.121,241.187,922.499,1011.835,1216.955,1126.915,1177.829,3193.874,508.987,617.205,3702.585,623.788,1060.933,993.661,668.991,1144.026,551.781,1635.496,667.042,356.907,583.721,1273.143,1676.051,725.333,926.091,900.822,1189.452,1128.277,739.252,624.596,555.036,651.549,1018.61,653.948,624.763,73.757,745.963,2183.977,569.77151,436.277,965.547913,1377.207694,764.879,584.534,728.213855,857.381,1292.252,1162.076,755.457,1292.09,2249.324,1500.2,964.151077
2024-01-23,1984.061,1004.359,1831.228,3003.866,955.699,1056.99,561.271,238.363,915.693,1007.251,1223.638,1132.255,1180.888,3200.622,508.145,613.795,3663.45,623.402,1052.774,986.968,666.152,1145.801,546.782,1630.624,667.974,352.514,574.576,1272.058,1654.598,721.427,927.13,922.426,1183.106,1136.382,738.453,631.136,556.492,641.384,1020.164,642.662,616.115,73.488,725.42,2141.768,572.653065,429.566,963.315104,1377.141762,780.351,580.443,728.923974,878.952,1285.563,1174.093,756.565,1302.309,2259.604,1485.032,969.968538
2024-01-24,1991.007,1016.504,1839.269,3002.873,972.949,1077.666,568.104,242.036,932.176,1019.669,1239.618,1145.738,1180.371,3199.579,518.755,622.194,3698.467,633.304,1069.541,1011.323,675.027,1158.534,555.029,1716.536,674.087,356.85,584.612,1291.365,1676.699,730.904,933.096,945.131,1189.141,1151.517,745.455,635.61,566.226,644.036,1030.254,647.1,615.405,74.436,731.076,2169.43,575.265746,436.614,964.686876,1385.525778,800.02,591.608,736.446214,911.027,1271.152,1165.56,759.386,1311.223,2255.511,1515.699,982.335429
2024-01-25,1996.623,1022.059,1844.964,3017.587,969.607,1074.014,566.886,241.51,928.996,1017.482,1248.041,1152.46,1183.557,3215.578,516.406,618.407,3685.93,637.775,1064.03,1004.418,678.607,1158.095,548.898,1739.261,672.278,351.861,576.718,1292.438,1670.095,728.285,934.618,958.38,1184.991,1152.798,741.494,638.854,558.83,638.237,1037.728,647.876,615.405,73.262,735.21,2163.875,575.477382,433.283,962.44789,1384.207977,797.161,596.942,733.040511,928.422,1252.913,1165.949,759.386,1303.37,2278.803,1508.5,988.303505
